utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual
2017-01-02T13:00:00Z,2017-01-02T14:00:00+0100,8784,9215,49,97,170
2017-01-02T14:00:00Z,2017-01-02T15:00:00+0100,8842,9215,52,47,312
2017-01-02T15:00:00Z,2017-01-02T16:00:00+0100,9192,9437,61,15,640
2017-01-02T16:00:00Z,2017-01-02T17:00:00+0100,9516,9778,70,8,989
2017-01-02T17:00:00Z,2017-01-02T18:00:00+0100,9374,9792,62,8,1272
2017-01-02T18:00:00Z,2017-01-02T19:00:00+0100,8790,9373,56,0,1650
2017-01-02T19:00:00Z,2017-01-02T20:00:00+0100,8268,8710,49,0,1670
2017-01-02T20:00:00Z,2017-01-02T21:00:00+0100,7761,8124,42,0,1558
2017-01-02T21:00:00Z,2017-01-02T22:00:00+0100,7707,8058,41,0,1415
2017-01-02T22:00:00Z,2017-01-02T23:00:00+0100,7199,7556,34,0,1259
2017-01-02T23:00:00Z,2017-01-03T00:00:00+0100,6876,7131,35,0,1276
2017-01-03T00:00:00Z,2017-01-03T01:00:00+0100,6606,6863,36,0,1355
2017-01-03T01:00:00Z,2017-01-03T02:00:00+0100,6412,6730,33,0,1527
2017-01-03T02:00:00Z,2017-01-03T03:00:00+0100,6316,6577,33,0,1793
2017-01-03T03:00:00Z,2017-01-03T04:00:00+0100,6455,6743,31,0,1727
2017-01-03T04:00:00Z,2017-01-03T05:00:00+0100,6996,7429,32,0,1532
2017-01-03T05:00:00Z,2017-01-03T06:00:00+0100,7645,8515,39,0,1374
2017-01-03T06:00:00Z,2017-01-03T07:00:00+0100,8470,9432,51,8,1438
2017-01-03T07:00:00Z,2017-01-03T08:00:00+0100,8913,9749,47,16,1437
2017-01-03T08:00:00Z,2017-01-03T09:00:00+0100,9132,9858,46,49,1401
2017-01-03T09:00:00Z,2017-01-03T10:00:00+0100,9292,9875,45,95,1548
2017-01-03T10:00:00Z,2017-01-03T11:00:00+0100,9342,9848,44,132,1610
2017-01-03T11:00:00Z,2017-01-03T12:00:00+0100,9156,9642,39,148,1688
2017-01-03T12:00:00Z,2017-01-03T13:00:00+0100,9022,9597,37,133,1900
2017-01-03T13:00:00Z,2017-01-03T14:00:00+0100,8917,9504,39,94,1955
2017-01-03T14:00:00Z,2017-01-03T15:00:00+0100,8910,9500,41,46,1993
2017-01-03T15:00:00Z,2017-01-03T16:00:00+0100,9289,9669,40,16,1889
2017-01-03T16:00:00Z,2017-01-03T17:00:00+0100,9758,10045,42,8,1666
2017-01-03T17:00:00Z,2017-01-03T18:00:00+0100,9659,10084,40,8,1575
2017-01-03T18:00:00Z,2017-01-03T19:00:00+0100,9094,9590,37,0,1504
2017-01-03T19:00:00Z,2017-01-03T20:00:00+0100,8583,8880,31,0,1478
2017-01-03T20:00:00Z,2017-01-03T21:00:00+0100,7985,8264,27,0,1351
2017-01-03T21:00:00Z,2017-01-03T22:00:00+0100,7867,8114,25,0,1348
2017-01-03T22:00:00Z,2017-01-03T23:00:00+0100,7374,7601,16,0,1224
2017-01-03T23:00:00Z,2017-01-04T00:00:00+0100,7062,7303,7,0,1218
2017-01-04T00:00:00Z,2017-01-04T01:00:00+0100,6808,7030,4,0,1194
2017-01-04T01:00:00Z,2017-01-04T02:00:00+0100,6594,6902,-2,0,1255
2017-01-04T02:00:00Z,2017-01-04T03:00:00+0100,6400,6765,-1,0,1419
2017-01-04T03:00:00Z,2017-01-04T04:00:00+0100,6561,6937,5,0,1880
2017-01-04T04:00:00Z,2017-01-04T05:00:00+0100,7110,7660,10,0,2061
2017-01-04T05:00:00Z,2017-01-04T06:00:00+0100,7884,8845,23,0,2098
2017-01-04T06:00:00Z,2017-01-04T07:00:00+0100,8744,9760,31,8,2022
2017-01-04T07:00:00Z,2017-01-04T08:00:00+0100,9132,10099,33,14,2031
2017-01-04T08:00:00Z,2017-01-04T09:00:00+0100,9408,10204,34,36,2219
2017-01-04T09:00:00Z,2017-01-04T10:00:00+0100,9570,10233,35,68,2365
2017-01-04T10:00:00Z,2017-01-04T11:00:00+0100,9568,10233,34,93,2315
2017-01-04T11:00:00Z,2017-01-04T12:00:00+0100,9369,10025,34,104,2225
2017-01-04T12:00:00Z,2017-01-04T13:00:00+0100,9312,9979,33,95,2370
2017-01-04T13:00:00Z,2017-01-04T14:00:00+0100,9302,9877,36,69,2429
2017-01-04T14:00:00Z,2017-01-04T15:00:00+0100,9252,9882,38,36,2465
2017-01-04T15:00:00Z,2017-01-04T16:00:00+0100,9555,10059,53,14,2456
2017-01-04T16:00:00Z,2017-01-04T17:00:00+0100,9656,10416,55,8,2433
2017-01-04T17:00:00Z,2017-01-04T18:00:00+0100,9445,10446,52,8,2443
2017-01-04T18:00:00Z,2017-01-04T19:00:00+0100,8893,9901,50,0,2432
2017-01-04T19:00:00Z,2017-01-04T20:00:00+0100,8382,9135,42,0,2424
2017-01-04T20:00:00Z,2017-01-04T21:00:00+0100,7922,8514,39,0,2357
2017-01-04T21:00:00Z,2017-01-04T22:00:00+0100,7820,8327,37,0,2293
2017-01-04T22:00:00Z,2017-01-04T23:00:00+0100,7399,7810,34,0,2263
2017-01-04T23:00:00Z,2017-01-05T00:00:00+0100,6970,7618,34,0,2177
2017-01-05T00:00:00Z,2017-01-05T01:00:00+0100,6655,7326,33,0,1860
2017-01-05T01:00:00Z,2017-01-05T02:00:00+0100,6572,7179,31,0,1805
2017-01-05T02:00:00Z,2017-01-05T03:00:00+0100,6386,7034,31,0,1391
2017-01-05T03:00:00Z,2017-01-05T04:00:00+0100,6476,7217,33,0,1207
2017-01-05T04:00:00Z,2017-01-05T05:00:00+0100,6982,7927,37,0,1508
2017-01-05T05:00:00Z,2017-01-05T06:00:00+0100,7648,9125,43,0,1584
2017-01-05T06:00:00Z,2017-01-05T07:00:00+0100,8464,10004,56,8,1599
2017-01-05T07:00:00Z,2017-01-05T08:00:00+0100,8916,10332,59,13,1803
2017-01-05T08:00:00Z,2017-01-05T09:00:00+0100,9156,10425,57,32,2002
2017-01-05T09:00:00Z,2017-01-05T10:00:00+0100,9352,10444,54,57,2188
2017-01-05T10:00:00Z,2017-01-05T11:00:00+0100,9460,10462,53,74,2291
2017-01-05T11:00:00Z,2017-01-05T12:00:00+0100,9355,10276,52,81,2298
2017-01-05T12:00:00Z,2017-01-05T13:00:00+0100,9272,10240,52,78,2318
2017-01-05T13:00:00Z,2017-01-05T14:00:00+0100,9154,10156,52,61,2309
2017-01-05T14:00:00Z,2017-01-05T15:00:00+0100,9165,10185,55,32,2247
2017-01-05T15:00:00Z,2017-01-05T16:00:00+0100,9449,10399,63,13,2120
2017-01-05T16:00:00Z,2017-01-05T17:00:00+0100,9768,10741,74,8,2157
2017-01-05T17:00:00Z,2017-01-05T18:00:00+0100,9642,10637,69,8,2195
2017-01-05T18:00:00Z,2017-01-05T19:00:00+0100,9056,10062,66,0,2166
2017-01-05T19:00:00Z,2017-01-05T20:00:00+0100,8508,9368,57,0,2161
2017-01-05T20:00:00Z,2017-01-05T21:00:00+0100,7991,8749,49,0,2093
2017-01-05T21:00:00Z,2017-01-05T22:00:00+0100,7835,8602,48,0,2097
2017-01-05T22:00:00Z,2017-01-05T23:00:00+0100,7497,8093,41,0,2200
2017-01-05T23:00:00Z,2017-01-06T00:00:00+0100,7149,7019,44,0,2269
2017-01-06T00:00:00Z,2017-01-06T01:00:00+0100,6927,6699,41,0,2301
2017-01-06T01:00:00Z,2017-01-06T02:00:00+0100,6730,6489,39,0,2266
2017-01-06T02:00:00Z,2017-01-06T03:00:00+0100,6510,6225,38,0,2279
2017-01-06T03:00:00Z,2017-01-06T04:00:00+0100,6501,6192,39,0,2310
2017-01-06T04:00:00Z,2017-01-06T05:00:00+0100,6635,6232,40,0,2293
2017-01-06T05:00:00Z,2017-01-06T06:00:00+0100,6660,6115,49,0,2286
2017-01-06T06:00:00Z,2017-01-06T07:00:00+0100,7177,6531,59,8,2350
2017-01-06T07:00:00Z,2017-01-06T08:00:00+0100,7598,6786,60,12,2381
2017-01-06T08:00:00Z,2017-01-06T09:00:00+0100,8004,7087,59,35,2407
2017-01-06T09:00:00Z,2017-01-06T10:00:00+0100,8294,7259,58,69,2389
2017-01-06T10:00:00Z,2017-01-06T11:00:00+0100,8461,7256,56,92,2398
2017-01-06T11:00:00Z,2017-01-06T12:00:00+0100,8279,7005,55,96,2309
2017-01-06T12:00:00Z,2017-01-06T13:00:00+0100,8063,6754,53,83,2220
2017-01-06T13:00:00Z,2017-01-06T14:00:00+0100,7953,6609,53,60,2064
2017-01-06T14:00:00Z,2017-01-06T15:00:00+0100,7923,6564,57,31,1972
2017-01-06T15:00:00Z,2017-01-06T16:00:00+0100,8201,6884,65,12,2081
2017-01-06T16:00:00Z,2017-01-06T17:00:00+0100,8704,7474,71,8,2052
2017-01-06T17:00:00Z,2017-01-06T18:00:00+0100,8734,7478,67,8,1912
2017-01-06T18:00:00Z,2017-01-06T19:00:00+0100,8362,7185,61,0,1785
2017-01-06T19:00:00Z,2017-01-06T20:00:00+0100,8018,6867,51,0,1536
2017-01-06T20:00:00Z,2017-01-06T21:00:00+0100,7648,6631,40,0,1560
2017-01-06T21:00:00Z,2017-01-06T22:00:00+0100,7815,6916,39,0,1474
2017-01-06T22:00:00Z,2017-01-06T23:00:00+0100,7532,6654,35,0,1496
2017-01-06T23:00:00Z,2017-01-07T00:00:00+0100,7297,6755,40,0,1546
2017-01-07T00:00:00Z,2017-01-07T01:00:00+0100,7016,6494,37,0,1625
2017-01-07T01:00:00Z,2017-01-07T02:00:00+0100,6835,6304,35,0,1597
2017-01-07T02:00:00Z,2017-01-07T03:00:00+0100,6630,6034,34,0,1554
2017-01-07T03:00:00Z,2017-01-07T04:00:00+0100,6591,6069,33,0,1415
2017-01-07T04:00:00Z,2017-01-07T05:00:00+0100,6794,6263,33,0,1403
2017-01-07T05:00:00Z,2017-01-07T06:00:00+0100,7108,6424,30,0,1522
2017-01-07T06:00:00Z,2017-01-07T07:00:00+0100,7832,7055,34,8,1634
2017-01-07T07:00:00Z,2017-01-07T08:00:00+0100,8360,7275,36,13,1727
2017-01-07T08:00:00Z,2017-01-07T09:00:00+0100,8587,7555,40,41,1673
2017-01-07T09:00:00Z,2017-01-07T10:00:00+0100,8624,7579,41,85,1674
2017-01-07T10:00:00Z,2017-01-07T11:00:00+0100,8636,7524,43,121,1669
2017-01-07T11:00:00Z,2017-01-07T12:00:00+0100,8578,7347,44,134,1677
2017-01-07T12:00:00Z,2017-01-07T13:00:00+0100,8415,7209,41,118,1665
2017-01-07T13:00:00Z,2017-01-07T14:00:00+0100,8292,7119,43,80,1397
2017-01-07T14:00:00Z,2017-01-07T15:00:00+0100,8342,7126,46,39,886
2017-01-07T15:00:00Z,2017-01-07T16:00:00+0100,8647,7486,51,14,659
2017-01-07T16:00:00Z,2017-01-07T17:00:00+0100,9047,8003,56,8,626
2017-01-07T17:00:00Z,2017-01-07T18:00:00+0100,8885,7856,56,8,580
2017-01-07T18:00:00Z,2017-01-07T19:00:00+0100,8397,7483,51,0,466
2017-01-07T19:00:00Z,2017-01-07T20:00:00+0100,7917,7253,45,0,311
2017-01-07T20:00:00Z,2017-01-07T21:00:00+0100,7517,6855,43,0,352
2017-01-07T21:00:00Z,2017-01-07T22:00:00+0100,7623,7088,44,0,358
2017-01-07T22:00:00Z,2017-01-07T23:00:00+0100,7354,6688,38,0,347
2017-01-07T23:00:00Z,2017-01-08T00:00:00+0100,7012,6623,38,0,315
2017-01-08T00:00:00Z,2017-01-08T01:00:00+0100,6731,6317,37,0,278
2017-01-08T01:00:00Z,2017-01-08T02:00:00+0100,6576,6162,35,0,208
2017-01-08T02:00:00Z,2017-01-08T03:00:00+0100,6320,5924,33,0,153
2017-01-08T03:00:00Z,2017-01-08T04:00:00+0100,6218,5868,33,0,122
2017-01-08T04:00:00Z,2017-01-08T05:00:00+0100,6355,5952,36,0,116
2017-01-08T05:00:00Z,2017-01-08T06:00:00+0100,6478,5872,35,0,126
2017-01-08T06:00:00Z,2017-01-08T07:00:00+0100,7058,6325,38,8,151
2017-01-08T07:00:00Z,2017-01-08T08:00:00+0100,7424,6646,38,10,191
2017-01-08T08:00:00Z,2017-01-08T09:00:00+0100,7786,6998,43,26,207
2017-01-08T09:00:00Z,2017-01-08T10:00:00+0100,8127,7168,47,50,231
2017-01-08T10:00:00Z,2017-01-08T11:00:00+0100,8330,7221,48,70,323
2017-01-08T11:00:00Z,2017-01-08T12:00:00+0100,8136,7033,47,79,467
2017-01-08T12:00:00Z,2017-01-08T13:00:00+0100,7912,6863,44,74,665
2017-01-08T13:00:00Z,2017-01-08T14:00:00+0100,7731,6748,42,57,993
2017-01-08T14:00:00Z,2017-01-08T15:00:00+0100,7694,6768,44,32,1116
2017-01-08T15:00:00Z,2017-01-08T16:00:00+0100,7963,7097,47,13,1388
2017-01-08T16:00:00Z,2017-01-08T17:00:00+0100,8507,7610,55,8,1565
2017-01-08T17:00:00Z,2017-01-08T18:00:00+0100,8602,7801,55,8,1566
2017-01-08T18:00:00Z,2017-01-08T19:00:00+0100,8214,7636,54,0,1652
2017-01-08T19:00:00Z,2017-01-08T20:00:00+0100,7812,7361,49,0,1619
2017-01-08T20:00:00Z,2017-01-08T21:00:00+0100,7528,7035,44,0,1647
2017-01-08T21:00:00Z,2017-01-08T22:00:00+0100,7568,7328,45,0,1600
2017-01-08T22:00:00Z,2017-01-08T23:00:00+0100,7245,6930,39,0,1500
2017-01-08T23:00:00Z,2017-01-09T00:00:00+0100,6838,6898,39,0,1534
2017-01-09T00:00:00Z,2017-01-09T01:00:00+0100,6630,6661,38,0,1501
2017-01-09T01:00:00Z,2017-01-09T02:00:00+0100,6550,6528,37,0,1558
2017-01-09T02:00:00Z,2017-01-09T03:00:00+0100,6396,6370,35,0,1614
2017-01-09T03:00:00Z,2017-01-09T04:00:00+0100,6598,6561,37,0,1652
2017-01-09T04:00:00Z,2017-01-09T05:00:00+0100,7328,7219,39,0,1666
2017-01-09T05:00:00Z,2017-01-09T06:00:00+0100,8376,8152,47,0,1580
2017-01-09T06:00:00Z,2017-01-09T07:00:00+0100,9488,9072,65,8,1673
2017-01-09T07:00:00Z,2017-01-09T08:00:00+0100,9909,9331,66,13,1678
2017-01-09T08:00:00Z,2017-01-09T09:00:00+0100,10064,9440,69,34,1689
2017-01-09T09:00:00Z,2017-01-09T10:00:00+0100,10097,9432,69,65,1539
2017-01-09T10:00:00Z,2017-01-09T11:00:00+0100,10076,9373,67,91,1482
2017-01-09T11:00:00Z,2017-01-09T12:00:00+0100,9960,9191,65,102,1462
2017-01-09T12:00:00Z,2017-01-09T13:00:00+0100,9915,9196,64,93,1404
2017-01-09T13:00:00Z,2017-01-09T14:00:00+0100,9831,9099,62,69,1346
2017-01-09T14:00:00Z,2017-01-09T15:00:00+0100,9911,9093,59,38,1439
2017-01-09T15:00:00Z,2017-01-09T16:00:00+0100,10071,9326,60,15,1391
2017-01-09T16:00:00Z,2017-01-09T17:00:00+0100,10322,9698,64,8,1218
2017-01-09T17:00:00Z,2017-01-09T18:00:00+0100,10131,9658,58,8,1105
2017-01-09T18:00:00Z,2017-01-09T19:00:00+0100,9569,9236,56,0,937
2017-01-09T19:00:00Z,2017-01-09T20:00:00+0100,9080,8672,45,0,542
2017-01-09T20:00:00Z,2017-01-09T21:00:00+0100,8559,8093,39,0,196
2017-01-09T21:00:00Z,2017-01-09T22:00:00+0100,8379,8087,37,0,112
2017-01-09T22:00:00Z,2017-01-09T23:00:00+0100,7907,7591,32,0,63
2017-01-09T23:00:00Z,2017-01-10T00:00:00+0100,7540,7508,33,0,29
2017-01-10T00:00:00Z,2017-01-10T01:00:00+0100,7274,7232,32,0,22
2017-01-10T01:00:00Z,2017-01-10T02:00:00+0100,7119,7081,30,0,50
2017-01-10T02:00:00Z,2017-01-10T03:00:00+0100,6976,6879,29,0,223
2017-01-10T03:00:00Z,2017-01-10T04:00:00+0100,7069,7036,30,0,425
2017-01-10T04:00:00Z,2017-01-10T05:00:00+0100,7781,7649,34,0,586
2017-01-10T05:00:00Z,2017-01-10T06:00:00+0100,8858,8552,40,0,553
2017-01-10T06:00:00Z,2017-01-10T07:00:00+0100,9935,9403,58,8,450
2017-01-10T07:00:00Z,2017-01-10T08:00:00+0100,10252,9660,60,11,482
2017-01-10T08:00:00Z,2017-01-10T09:00:00+0100,10330,9759,60,30,493
2017-01-10T09:00:00Z,2017-01-10T10:00:00+0100,10358,9719,61,63,537
2017-01-10T10:00:00Z,2017-01-10T11:00:00+0100,10274,9657,62,90,641
2017-01-10T11:00:00Z,2017-01-10T12:00:00+0100,10096,9481,62,101,847
2017-01-10T12:00:00Z,2017-01-10T13:00:00+0100,10014,9463,62,91,899
2017-01-10T13:00:00Z,2017-01-10T14:00:00+0100,9897,9395,62,65,874
2017-01-10T14:00:00Z,2017-01-10T15:00:00+0100,9959,9425,64,33,858
2017-01-10T15:00:00Z,2017-01-10T16:00:00+0100,10222,9635,66,13,882
2017-01-10T16:00:00Z,2017-01-10T17:00:00+0100,10618,10025,76,8,925
2017-01-10T17:00:00Z,2017-01-10T18:00:00+0100,10478,9966,69,8,944
2017-01-10T18:00:00Z,2017-01-10T19:00:00+0100,9920,9497,61,0,906
2017-01-10T19:00:00Z,2017-01-10T20:00:00+0100,9277,8944,53,0,960
2017-01-10T20:00:00Z,2017-01-10T21:00:00+0100,8672,8356,45,0,1032
2017-01-10T21:00:00Z,2017-01-10T22:00:00+0100,8575,8331,42,0,964
2017-01-10T22:00:00Z,2017-01-10T23:00:00+0100,8104,7836,37,0,1012
2017-01-10T23:00:00Z,2017-01-11T00:00:00+0100,7789,7944,37,0,1027
2017-01-11T00:00:00Z,2017-01-11T01:00:00+0100,7594,7633,35,0,1167
2017-01-11T01:00:00Z,2017-01-11T02:00:00+0100,7494,7453,34,0,1148
2017-01-11T02:00:00Z,2017-01-11T03:00:00+0100,7300,7272,33,0,1049
2017-01-11T03:00:00Z,2017-01-11T04:00:00+0100,7355,7481,33,0,665
2017-01-11T04:00:00Z,2017-01-11T05:00:00+0100,7922,8087,34,0,392
2017-01-11T05:00:00Z,2017-01-11T06:00:00+0100,9025,9160,40,0,349
2017-01-11T06:00:00Z,2017-01-11T07:00:00+0100,10068,9962,59,8,343
2017-01-11T07:00:00Z,2017-01-11T08:00:00+0100,10428,10089,45,11,303
2017-01-11T08:00:00Z,2017-01-11T09:00:00+0100,10496,9973,44,29,244
2017-01-11T09:00:00Z,2017-01-11T10:00:00+0100,10476,9843,41,59,270
2017-01-11T10:00:00Z,2017-01-11T11:00:00+0100,10369,9750,41,85,468
2017-01-11T11:00:00Z,2017-01-11T12:00:00+0100,10161,9526,38,96,462
2017-01-11T12:00:00Z,2017-01-11T13:00:00+0100,10099,9536,38,89,471
2017-01-11T13:00:00Z,2017-01-11T14:00:00+0100,9993,9511,36,66,572
2017-01-11T14:00:00Z,2017-01-11T15:00:00+0100,10026,9582,36,36,762
2017-01-11T15:00:00Z,2017-01-11T16:00:00+0100,10192,9834,36,14,1152
2017-01-11T16:00:00Z,2017-01-11T17:00:00+0100,10538,10185,43,8,1515
2017-01-11T17:00:00Z,2017-01-11T18:00:00+0100,10386,9951,41,8,1506
2017-01-11T18:00:00Z,2017-01-11T19:00:00+0100,9818,9551,36,0,1540
2017-01-11T19:00:00Z,2017-01-11T20:00:00+0100,9270,9122,34,0,1374
2017-01-11T20:00:00Z,2017-01-11T21:00:00+0100,8671,8456,29,0,1285
2017-01-11T21:00:00Z,2017-01-11T22:00:00+0100,8497,8431,26,0,1200
2017-01-11T22:00:00Z,2017-01-11T23:00:00+0100,7963,7956,18,0,926
2017-01-11T23:00:00Z,2017-01-12T00:00:00+0100,7651,7596,11,0,818
2017-01-12T00:00:00Z,2017-01-12T01:00:00+0100,7335,7283,8,0,610
2017-01-12T01:00:00Z,2017-01-12T02:00:00+0100,7174,7133,6,0,543
2017-01-12T02:00:00Z,2017-01-12T03:00:00+0100,7011,7032,6,0,540
2017-01-12T03:00:00Z,2017-01-12T04:00:00+0100,7111,7232,9,0,641
2017-01-12T04:00:00Z,2017-01-12T05:00:00+0100,7688,7898,14,0,794
2017-01-12T05:00:00Z,2017-01-12T06:00:00+0100,8748,9142,30,0,905
2017-01-12T06:00:00Z,2017-01-12T07:00:00+0100,9690,9978,43,8,1035
2017-01-12T07:00:00Z,2017-01-12T08:00:00+0100,9990,10282,41,14,1284
2017-01-12T08:00:00Z,2017-01-12T09:00:00+0100,10025,10246,41,37,1069
2017-01-12T09:00:00Z,2017-01-12T10:00:00+0100,10097,10249,41,69,984
2017-01-12T10:00:00Z,2017-01-12T11:00:00+0100,10101,10245,41,95,976
2017-01-12T11:00:00Z,2017-01-12T12:00:00+0100,9905,10000,39,105,726
2017-01-12T12:00:00Z,2017-01-12T13:00:00+0100,9880,9988,38,97,695
2017-01-12T13:00:00Z,2017-01-12T14:00:00+0100,9876,9936,39,71,701
2017-01-12T14:00:00Z,2017-01-12T15:00:00+0100,9776,9971,43,39,685
2017-01-12T15:00:00Z,2017-01-12T16:00:00+0100,9909,10163,47,15,597
2017-01-12T16:00:00Z,2017-01-12T17:00:00+0100,10134,10415,55,8,491
2017-01-12T17:00:00Z,2017-01-12T18:00:00+0100,9968,10199,55,8,483
2017-01-12T18:00:00Z,2017-01-12T19:00:00+0100,9408,9658,50,0,568
2017-01-12T19:00:00Z,2017-01-12T20:00:00+0100,8898,9014,46,0,605
2017-01-12T20:00:00Z,2017-01-12T21:00:00+0100,8248,8434,41,0,740
2017-01-12T21:00:00Z,2017-01-12T22:00:00+0100,8143,8306,39,0,1020
2017-01-12T22:00:00Z,2017-01-12T23:00:00+0100,7678,7849,34,0,1300
2017-01-12T23:00:00Z,2017-01-13T00:00:00+0100,7374,8069,36,0,1701
2017-01-13T00:00:00Z,2017-01-13T01:00:00+0100,7122,7717,33,0,1972
2017-01-13T01:00:00Z,2017-01-13T02:00:00+0100,6939,7520,29,0,2083
2017-01-13T02:00:00Z,2017-01-13T03:00:00+0100,6779,7433,28,0,1894
2017-01-13T03:00:00Z,2017-01-13T04:00:00+0100,6859,7673,31,0,1743
2017-01-13T04:00:00Z,2017-01-13T05:00:00+0100,7532,8360,31,0,1768
2017-01-13T05:00:00Z,2017-01-13T06:00:00+0100,8666,9715,39,0,1557
2017-01-13T06:00:00Z,2017-01-13T07:00:00+0100,9668,10472,51,8,1148
2017-01-13T07:00:00Z,2017-01-13T08:00:00+0100,10077,10740,53,14,791
2017-01-13T08:00:00Z,2017-01-13T09:00:00+0100,10185,10637,48,32,830
2017-01-13T09:00:00Z,2017-01-13T10:00:00+0100,10338,10611,47,58,1006
2017-01-13T10:00:00Z,2017-01-13T11:00:00+0100,10327,10618,47,79,1386
2017-01-13T11:00:00Z,2017-01-13T12:00:00+0100,10165,10352,43,87,1314
2017-01-13T12:00:00Z,2017-01-13T13:00:00+0100,9993,10222,41,79,1363
2017-01-13T13:00:00Z,2017-01-13T14:00:00+0100,9904,10140,41,58,1352
2017-01-13T14:00:00Z,2017-01-13T15:00:00+0100,9801,10177,42,32,1513
2017-01-13T15:00:00Z,2017-01-13T16:00:00+0100,9855,10463,45,13,1827
2017-01-13T16:00:00Z,2017-01-13T17:00:00+0100,10087,10761,52,8,2097
2017-01-13T17:00:00Z,2017-01-13T18:00:00+0100,9919,10409,52,8,2166
2017-01-13T18:00:00Z,2017-01-13T19:00:00+0100,9437,9795,48,0,2308
2017-01-13T19:00:00Z,2017-01-13T20:00:00+0100,8836,9163,40,0,2342
2017-01-13T20:00:00Z,2017-01-13T21:00:00+0100,8246,8573,36,0,2203
2017-01-13T21:00:00Z,2017-01-13T22:00:00+0100,8183,8503,34,0,2270
2017-01-13T22:00:00Z,2017-01-13T23:00:00+0100,7713,8082,28,0,2406
2017-01-13T23:00:00Z,2017-01-14T00:00:00+0100,7359,7764,30,0,2427
2017-01-14T00:00:00Z,2017-01-14T01:00:00+0100,7079,7452,28,0,2366
2017-01-14T01:00:00Z,2017-01-14T02:00:00+0100,6855,7251,26,0,2312
2017-01-14T02:00:00Z,2017-01-14T03:00:00+0100,6654,7070,24,0,2384
2017-01-14T03:00:00Z,2017-01-14T04:00:00+0100,6632,7113,24,0,2230
